,T152_dist,T153_dist,T019_dist,T018_dist,T156_dist,T157_dist,T154_dist,T155_dist,T013_dist,T012_dist,T011_dist,T159_dist,T017_dist,T016_dist,T015_dist,T014_dist,T151_dist,T080_dist,T081_dist,T082_dist,T083_dist,T084_dist,T085_dist,T086_dist,T088_dist,T089_dist,T158_dist,T149_dist,T148_dist,T009Alt_dist,T145_dist,T144_dist,T147_dist,T146_dist,T141_dist,T143_dist,T142_dist,T903_dist,T092_dist,T091_dist,T090_dist,T097_dist,T096_dist,T095_dist,T094_dist,T099_dist,T222_dist,T138_dist,T046_dist,T128_dist,T114_dist,T027_dist,T025_dist,T228_dist,T229_dist,T900_dist,T224_dist,T225_dist,T226_dist,T227_dist,T220_dist,T221_dist,T028_dist,T223_dist,T044_dist,T045_dist,T129_dist,T047_dist,T040_dist,T043_dist,T048_dist,T049_dist,T031_dist,T030_dist,T033_dist,T035_dist,T034_dist,T037_dist,T036_dist,T039_dist,T236_dist,T235_dist,T233_dist,T232_dist,T231_dist,T230_dist,T054_dist,T051_dist,T050_dist,T209_dist,T200_dist,T206_dist,T062_dist,T063_dist,T060_dist,T061_dist,T066_dist,T067_dist,T065_dist,T069_dist,T135_dist,T054C_dist,T238_dist,T215_dist,T212_dist,T219_dist,T218_dist,T150_dist,T115_dist,T079_dist,T078_dist,T075_dist,T074_dist,T077_dist,T076_dist,T071_dist,T070_dist,T073_dist,T072_dist,T094B_dist,T100_dist,T103_dist,T102_dist,T107_dist,T008_dist,T009_dist,T162_dist,T161_dist,T160_dist,T001_dist,T002_dist,T003_dist,T004_dist,T005_dist,T006_dist,T007_dist,T237_dist,Trap
T011,14.6163301456,7.24510005959,11.121099898,15.8758955234,20.6122558012,19.0110695269,7.26193792618,19.2825351899,4.5763485396,8.7719024198,0.0,28.0220354966,4.91797489886,7.62547256587,3.31496325039,4.65500790221,4.15125079914,27.9075420651,21.8141127527,22.2323055894,29.1687946795,34.1003652203,29.1754338907,31.3210597318,14.0894717584,28.9295916048,30.9438291921,14.7159266608,14.4477959575,5.85425055719,18.3622850924,3.17539366613,11.0632260152,10.868778181,6.29733371951,6.77117834052,4.71771808403,8.24975139728,18.9508093301,17.7749478774,16.1652155951,38.3767943689,26.9461612832,28.8037404423,28.4845318107,32.8510459262,7.47265816671,31.7759325454,15.9151944434,34.6953784777,18.0913842341,9.69776447736,7.77058614476,8.94130261083,26.6202906264,5.82041056602,13.3432192815,23.922936307,22.3749857796,30.7838657196,11.8478900169,40.04747196,12.7129168394,3.9533184809,12.5900191163,13.9982921208,19.2533098665,14.1555444056,13.8716497718,14.9868443981,17.1192654306,15.6504574133,16.9446125774,10.854570912,11.667170885,21.4897569986,16.5018128612,4.07498069805,14.7264120439,9.50975759722,7.53885522347,25.3160266918,7.52920269349,14.0912794208,14.566665116,7.78623538574,16.7943792287,18.2213874585,11.8036757007,32.8281160193,37.2844041472,33.3153421863,18.8953993366,15.9111700891,18.6221646587,20.4066153213,22.0534183669,21.855911105,19.6809974227,23.4095011982,32.7047158698,16.6131744947,23.6887198357,38.0629926103,38.3328524402,13.301653076,8.44907915071,14.6839020105,35.8294318024,29.9043719581,23.9252969849,26.1011366078,19.3608640146,27.5201898873,24.5093206523,18.7621815332,16.6263859683,27.0758212152,24.4126828806,28.5111773054,35.4984866966,36.4367399298,28.6727867712,31.6508584003,8.38582577217,4.44193534035,30.3745907973,28.3040012837,12.829013583,8.22869352198,2.84541831349,6.57511981318,7.25606246254,4.67292292358,5.8465385519,7.65556124433,25.5718393959,T011
T159,13.7351450316,21.4981597387,24.4489129831,30.865938327,8.71011534757,10.4414645258,22.3353918241,11.7498228309,24.004568155,29.8498516716,28.0220354966,0.0,27.4279589472,33.7554342467,30.4835338213,28.7636523615,23.9087602991,3.88575844195,10.0168155161,7.85189909738,5.42848671241,6.16230232021,1.28653571898,5.45058681448,15.6223464053,1.08882741758,7.4061061528,29.1143878025,31.7860920023,33.8340050909,16.2213231224,25.9905511519,22.531507911,25.4316001457,27.0314493396,31.9664562157,26.6425107174,34.1770036937,15.2584836416,14.3785397046,15.0896284327,10.5172506889,2.3156785644,5.50499539051,1.91495164867,7.81135599904,22.8267468176,5.37904482486,17.5882903029,7.65243781426,10.2790715782,28.7530042032,28.6390734165,25.1275508738,2.41321893331,33.4763729371,23.8911820651,6.88477258807,6.77514567139,4.07023670912,25.9215332007,12.3422220028,28.4314689326,29.7152764974,17.3328387853,21.019357452,17.8655801808,15.5179168949,14.5249839843,14.3363400448,14.9187439849,18.163817873,12.1275063285,19.3050671109,19.7806123166,8.41317062402,12.7018900017,24.1520399748,13.3306264002,20.8870462256,30.7829355288,5.18014727933,33.4413311969,20.02648048,28.3091193106,20.9843439419,21.0640218862,12.6126877165,21.0493663718,8.59325443116,9.63227444122,8.85485077795,9.13246173503,12.1139675737,10.2960755895,7.97566495421,6.17427089442,8.4836214158,9.9024453731,4.61393444514,10.0506321502,21.4649475022,5.30164216204,11.0810786964,11.1238140879,26.1024414883,24.8515814402,30.5310272995,7.80790799732,8.08939674132,4.70159072099,9.09161765322,10.0535683422,7.30694727944,7.41676099761,11.8230734358,14.241987299,6.03108730607,4.70359654596,2.25748708861,9.93691903711,9.97555420355,4.16308118011,5.5672750167,32.4055040967,30.8078688218,3.05145917363,2.61857271732,19.1741933059,25.5178950163,27.6573810468,27.2262142271,26.8232784194,25.5148285817,31.1083981589,30.7722726325,3.85695215798,T159
T017,13.6977131308,6.0425166341,6.62005940127,11.0037405146,21.1045998526,17.5022056357,5.09375839434,20.5115210452,4.15499869693,4.23326651111,4.91797489886,27.4279589472,0.0,6.33921445845,4.21268043857,1.39458714035,5.29558842064,26.635765702,19.7971285297,20.7113238714,27.6531672451,33.2682825494,28.6621799103,31.4013832375,12.1796116735,28.4257607592,31.442959446,9.79954569336,9.72254643487,7.92869151334,15.2602300326,2.70520059507,7.11954606852,6.17508406692,1.42100952901,4.54440845596,0.840052177804,12.7215944165,16.0180127713,15.2413233,13.7535926185,37.9417949056,26.7364144705,29.1395974703,28.206875971,31.2111505104,4.69072247696,30.5001886907,12.7576802368,33.4321080946,18.3122626109,4.84184960624,2.99999367731,4.41926766299,25.6960167539,9.50726597232,8.86922140765,24.448580719,21.1571123994,29.6527369434,7.06926099728,38.9190231215,7.79563440528,2.73370464851,10.4656186593,10.1343998046,15.7309927472,12.2705098301,12.9076735732,13.3411554855,14.5477615919,12.3678736183,17.7298179383,8.45921742145,8.67735942958,22.0822000922,14.989912039,4.6310002991,14.2945034559,6.84477918005,3.82315446778,23.9567494562,6.01557088358,10.4899847344,9.65290277992,6.510649398,12.7478896937,16.146442634,8.25299917193,31.0340651895,36.1833866127,31.5283828114,18.5817585492,15.5861838956,17.3445157416,19.4879843543,21.889575279,22.5325621464,20.3765028737,22.8794137241,33.4877830445,12.4968896541,23.7563338515,36.6571877167,37.0026196803,8.50534062459,4.08610665327,9.82363218802,35.1548385907,27.9690088694,22.9680918828,23.9522978665,17.8864127321,25.6605444608,22.7629863315,19.9262051137,18.2056532759,25.4434607166,24.4493271714,28.2931007581,33.8084247972,34.9285579876,27.3597849031,30.3152944142,5.30412069258,3.7835412547,29.4203463293,28.1601822885,9.75449534284,3.6551244465,2.07553901305,1.66597269293,2.39465264147,2.05840263408,3.68774717155,3.87784849819,25.566254019,T017
T016,20.0207343833,12.2938337554,11.597321632,12.3412717619,27.1996037875,23.8263363575,11.429717268,26.3188005295,10.0074875343,5.77436982582,7.62547256587,33.7554342467,6.33921445845,0.0,4.3136613955,4.99203190269,10.6397585523,32.9612168304,26.0287765704,27.0246496132,33.9490196186,39.6074811365,34.9845862544,37.6407558653,18.4894936835,34.7470665274,37.5763776087,12.0314821513,10.2430688646,4.75637822111,21.1226147588,8.06166841655,12.7654704203,10.780940672,6.98631307691,1.91149914306,7.11309607465,11.5468652999,21.9577533009,21.3689739705,19.9436489168,44.2653935307,33.01867726,35.3128469352,34.5020933841,37.4773584928,11.0134083296,36.8203271168,18.6570068788,39.7500801824,24.46755206,7.47892918982,6.16435544155,9.75601368134,32.0351859028,7.71939371302,13.6108091236,30.5503033583,27.492618346,35.9848764869,11.2210707864,45.2447201773,10.4266099846,4.23194946323,16.7643465906,15.619578987,21.2805642784,18.5825846418,19.2307408479,19.6692937581,20.6732699636,18.2051364339,23.6989257409,14.7469863852,14.8007647752,28.1507186105,21.3212227396,10.1448871052,20.5602883074,13.1232025829,3.84694011349,30.2788640203,0.39858733725,16.1851288013,12.3188946231,12.7900709278,17.8714794098,22.3935760158,14.1141663885,37.2675512842,42.512888539,37.7620813884,24.8542867594,21.8431978905,23.6819175475,25.8242806529,28.1501663658,28.5751217795,26.3993105509,29.1945904472,39.5333075212,17.5412874041,29.9774250888,42.9534106783,43.3088433121,12.3488821413,9.71438943,11.2148685997,41.4914056876,34.1778039106,29.3071379616,30.1203336618,24.2122554232,31.8977420945,29.0358015212,25.7585746202,23.820697621,31.7267899434,30.6796143461,34.5798556507,40.0581202954,41.2111555792,33.6806021766,36.6294816699,2.79879435336,3.29729162327,35.7590603701,34.434862382,15.8009106679,9.08370160123,6.38761912156,6.89584496974,7.53428916163,8.25404051701,2.65146825845,3.94787902348,31.8088734874,T016
T015,16.8310865893,9.08527498886,10.7900685146,14.0374639538,23.4524510675,20.9838373236,8.59426153962,22.3346259772,6.48307977593,6.70550162975,3.31496325039,30.4835338213,4.21268043857,4.3136613955,0.0,3.07372954766,6.73643294347,30.0520253913,23.5259287608,24.2214347987,31.192015293,36.4751660474,31.6758043638,34.0625889356,15.7902693581,31.4330883406,33.8283359906,13.179303849,12.3079151794,3.76053818374,19.3437031459,4.51141987882,11.319679667,10.258204543,5.52582615897,3.68616448636,4.60736211163,8.96393382858,20.05787998,19.14365509,17.596882993,40.9344360845,29.5625413756,31.6277525951,31.0797292565,34.8184193173,8.46317979041,33.931339342,16.8411210044,36.8648664112,20.8188095655,8.0506063535,6.13356987742,8.61015694334,28.9277465942,5.44015771658,13.0272043926,26.7915585373,24.5197625794,33.0079700928,11.0531753567,42.2951941399,11.2526376228,1.63316109143,14.1439528407,14.338060627,19.907003743,15.8711454654,16.0535232712,16.8444965167,18.4583745011,16.4808494074,19.8528041891,12.2117988656,12.664724381,24.3679003867,18.4487240194,6.37351265976,17.1594360416,10.6645835142,5.00988791842,27.4052776874,4.23499459393,14.6592981323,13.2035101165,9.62561680399,16.9598831721,19.8745670384,12.3949785694,34.7098545154,39.5400160287,35.2023022143,21.4231945594,18.4044354797,20.7097738587,22.6818372278,24.6638375811,24.7628088638,22.5812439048,25.8773687676,35.6808659519,16.705888735,26.3966154968,40.1670093119,40.4763779989,12.4370834794,8.29843148256,12.833592188,38.2790918821,31.6971417678,26.2045235639,27.7546083948,21.3544320629,29.3486362348,26.3889118767,21.793959036,19.7490181331,29.0288594603,27.1126102506,31.1302133482,37.4446519421,38.4835626395,30.7992988022,33.7755628428,5.43148918968,1.32222768805,32.682034308,30.9513970319,13.7854588202,7.84512249623,2.92095494846,5.66036939387,6.4451049472,5.35500474169,2.91195504331,5.14492144785,28.2612284195,T015
T014,15.0287851068,7.31328111434,7.74358261568,11.3194929854,22.3064697532,18.8821241002,6.44576123115,21.595093107,5.17650872723,4.11883057223,4.65500790221,28.7636523615,1.39458714035,4.99203190269,3.07372954766,0.0,6.09133871059,28.0138378028,21.1914680425,22.0952129147,29.0409051018,34.626438982,29.9925639716,32.6763591798,13.5662581664,29.7550787678,32.6663900344,10.2983885666,9.80441323165,6.6742221526,16.620644085,3.39399375881,8.41479249948,7.18677958758,2.49473788817,3.27216938166,2.12305525924,11.9043345153,17.3896700797,16.6321693047,15.1475666099,39.2733638613,28.0360390039,30.3808013126,29.5153162009,32.6029388007,6.0774972396,31.8805708277,14.1203237328,34.8132111087,19.5404607456,5.17809938481,3.22229398433,5.59078420851,27.054046822,8.49816938056,9.97020080711,25.6553399968,22.5275581075,31.0259663704,7.98252718196,40.2962137558,8.32753412623,1.4665284416,11.855432888,11.414752052,17.0417755434,13.6564790381,14.2388158978,14.7196992127,15.9382525845,13.7203697742,18.8741111323,9.85144529645,10.0643660763,23.2730086288,16.3657111736,5.48873492349,15.581220687,8.23848230272,3.06203872497,25.3367824453,4.6858283237,11.8130892767,10.2549813233,7.80268919898,13.9671895508,17.540449379,9.59880830054,32.4280224659,37.5583081808,32.9223203247,19.8739801649,16.8678583563,18.7124748677,20.836654655,23.1750836692,23.7124936922,21.5463282054,24.2030669009,34.6742327767,13.6983398418,25.0201061773,38.0443524333,38.387396558,9.37529498008,5.33591821491,10.11777418,36.5033621987,29.3635686131,24.3250983671,25.3462771213,19.2653344315,27.0545032145,24.1545718566,21.0185875104,19.2132973589,26.8335106352,25.7181877963,29.5957949522,35.2014657643,36.3181894525,28.7401002999,31.6979961474,4.31380806293,2.431445443,30.7835503995,29.4551397777,11.1335332863,4.83035771362,2.03665803387,2.59682268177,3.38112336381,3.27228136415,2.35238470946,3.15627452685,26.8421006056,T014
T151,10.4666011288,3.41643880214,9.23052149767,15.5077613386,16.716027699,14.8885284645,3.99617883001,15.6816992545,1.50920835367,9.45277418216,4.15125079914,23.9087602991,5.29558842064,10.6397585523,6.73643294347,6.09133871059,0.0,23.756771278,17.759112215,18.1007622795,25.0265107259,29.9691724362,25.0748570487,27.3446177603,10.0954478572,24.8299237954,27.0925228537,14.0061826695,14.609278426,9.92530015459,14.7528650781,2.69735856519,8.49059755192,9.35122181723,6.06330829653,9.22306991703,4.53837291366,11.7393572278,15.2419033758,13.9144479952,12.2893763164,34.3016148888,22.8921458637,24.8930930508,24.4212693764,28.7141423993,4.58769667562,27.6247243652,12.4040630558,30.5441817413,14.097392676,9.67299934936,8.11483430223,7.39131761709,22.4759538141,9.88592979418,11.2173959556,20.0555489631,18.2252854213,26.6338985485,10.4396588908,35.900307347,12.0659614377,6.41362389752,8.70805538,11.1078581608,15.8855762606,10.1533404286,9.7254871191,10.9154428677,13.2856631048,12.2265755984,13.1261524627,7.18297090763,8.26866930698,17.6330413635,12.393395628,0.702260551114,10.5924743086,6.12473438917,9.05663944861,21.1689607777,10.4240725827,10.968126824,13.6372667503,3.90850658422,13.9501145277,14.2088218422,8.7983428893,28.7058024798,33.1375032118,29.1916458457,14.7954791525,11.7950515809,14.4802712851,16.2571022773,17.9925744046,18.031886497,15.8503427253,19.2948280325,28.963388353,13.8501750815,19.6855073456,33.9125538096,34.181615999,11.8379398597,6.77781724795,14.4085977136,31.7164456241,25.805514134,19.7772732286,22.0531130771,15.2332362414,23.4155638381,20.3969836836,15.1255409006,13.1949524745,22.9451585503,20.4047031198,24.4594541319,31.3633911879,32.2897982159,24.5225280328,27.5002912666,10.4044689662,7.37601101342,26.2315212532,24.267036979,9.40500190431,6.90126652694,4.27284647098,6.40598043636,6.73027966575,3.4994546855,8.23530440314,9.12704566772,21.5578710495,T151
T080,13.2924223981,20.966817199,22.8272983374,28.7269769738,10.734113735,9.134881061,21.5882691293,13.9737366984,23.6070261174,28.5743590467,27.9075420651,3.88575844195,26.635765702,32.9612168304,30.0520253913,28.0138378028,23.756771278,0.0,7.54112051527,5.96613243597,1.83779994039,7.00536251043,4.70449021663,9.0808124731,14.4791730481,4.6586329262,11.2468926473,27.0472449966,29.8666650801,33.584452118,13.7967461527,25.5457862378,21.0086753716,23.8252713916,26.050930795,31.1058073069,25.9008257015,34.6999249613,12.7939227786,12.331495246,13.3796986239,12.2585255993,5.92607158913,9.38753913504,5.79266677113,5.30640591687,21.9490287421,3.87939602923,15.5577679554,6.81304938605,11.3799036679,27.3203987563,27.4617759833,23.8123879618,2.2354391943,33.575262665,21.9527601206,9.9113232909,5.53893612537,3.07563940083,24.1727090042,12.2836113884,26.5970053356,29.104546682,16.212217644,19.0835686142,15.1729674859,14.3840370434,14.0462589341,13.2946412893,12.9620254755,16.1314319339,13.5216975055,18.232627858,18.4200735088,10.7786906785,11.6490980614,23.8903676617,13.3108521445,19.8559736949,29.7201291001,2.68925762516,32.6211195509,18.1407172097,26.2360390417,20.4267260508,18.6693076634,10.8192648666,19.5106832934,5.72021084779,9.55656226554,6.11775822487,9.67302139912,12.2863984006,9.34230558597,7.56098318062,7.70991188779,11.0178807801,11.8631407832,5.66078862576,13.8606900388,19.0886052091,7.83799847241,10.1565758318,10.432149244,24.1555006094,23.6233783928,28.5222439983,9.10137782804,4.34334964807,4.18559620603,5.45681154571,8.7494932608,3.46311722811,4.4667192441,13.8908617587,16.0645860607,2.29064819239,7.48753569494,6.13863744477,7.89459159029,8.57871165673,0.785005535385,3.74429900587,31.3371186433,30.2116086128,3.24422715758,6.50323928737,17.635034451,24.2960895232,27.1525793317,26.2040495797,25.7103388941,24.853952427,30.3146949354,29.6925468336,7.06719197032,T080
T081,7.82017022214,14.5960757488,15.4135948387,21.1883640505,10.7669606755,3.35166735573,14.9318634496,13.5079004972,17.2938879331,21.3115795982,21.8141127527,10.0168155161,19.7971285297,26.0287765704,23.5259287608,21.1914680425,17.759112215,7.54112051527,0.0,2.37939863795,8.08745492548,14.5464642646,11.2576862356,15.3630775728,7.7536847193,11.0936008089,16.8258912774,19.5062121682,22.335465402,27.2018946891,6.28825836858,19.1109733839,13.6695611161,16.4112430023,19.0466960238,24.1358740972,19.1280654963,29.3142322433,5.29669490617,4.85140839344,6.10097029218,19.77290333,10.7884921912,14.4789207299,11.640882961,11.4693428858,15.1377612912,11.1452203092,8.04192869872,13.9942340471,9.38675646943,19.9717540515,20.2782744458,16.5739249185,7.64550848745,27.6226546475,14.4310541249,12.2236242226,3.7858350993,10.5872725741,16.6965527401,19.5199744888,19.0870342059,22.4032527393,9.38358166592,11.572982332,7.84898048014,7.67951661768,8.37507483243,6.84478025789,5.51534243639,8.61142831907,11.4596540279,11.3517397936,11.2530948822,11.4669709598,5.47515567557,17.7406238148,8.59180586458,12.9543523321,22.5987693258,5.02123100807,25.6694172588,10.6517445475,18.6950045243,14.048923941,11.1677282593,3.65557761438,12.1841809174,11.2403814719,16.8816792955,11.7348916828,7.34413147239,8.19518036081,4.19468283522,4.84478023953,8.35036280465,11.9699854569,11.3960145971,7.26348110053,19.4765941654,11.581995589,10.0521883258,17.0171568914,17.4227962888,16.6274253801,16.4526171978,20.9830413306,16.6383760413,8.17766989815,5.65594955991,4.29471507273,3.19594302912,5.86897231168,3.13669459965,13.1129450027,14.347504433,5.82263697456,10.2861228598,11.9054478301,14.0307595258,15.232088959,8.12137792282,10.8829545989,24.1957527796,23.5061648429,10.740774819,12.05582463,10.3461733517,17.119887237,20.6061747883,19.1610266121,18.5991100686,18.1920085398,23.4149677656,22.5584408095,10.7695539786,T081
T082,7.7055888371,15.1543734222,16.9151760151,23.0706543512,8.73474784289,3.23830036893,15.6945682716,11.6712356354,17.8284028434,22.6121536085,22.2323055894,7.85189909738,20.7113238714,27.0246496132,24.2214347987,22.0952129147,18.1007622795,5.96613243597,2.37939863795,0.0,6.97058297346,12.8598254492,9.12204908756,13.1006904574,8.53518906046,8.93974376613,14.4778587418,21.3418953359,24.0833384181,27.8120012556,8.37678576686,19.7329707268,15.0694374341,17.9111454945,20.0965264324,25.1608599465,19.9901128249,29.380337569,7.42658995239,6.56401229492,7.45725748991,17.9455046114,8.45052047279,12.115804372,9.37850581718,10.6223087689,16.0207693799,9.7993492418,9.7977116426,12.7261162315,7.79530260871,21.3749650957,21.4956663527,17.8500446697,5.56727785882,27.9794925056,16.1631190256,9.91691631548,1.41787352079,9.03115263682,18.3045426742,18.2316031417,20.7683956282,23.2185631717,10.2625669931,13.2836537324,10.0935206169,8.44252784692,8.40038534457,7.38874667634,7.14241296915,10.3751670136,9.98489819985,12.2825009928,12.4560610623,9.34295824588,5.77306924671,18.174087509,8.07909199368,13.906923505,23.7561334602,3.27800185559,26.6806037691,12.3121541592,20.5330390364,14.6087026676,13.2121338289,4.90358015403,13.5711305365,10.6132521969,15.5173765807,11.096330825,5.71862558123,7.35170763922,3.65712744199,3.0327066826,6.10511294489,9.81941007881,9.49250871435,4.89087317889,17.1207117,13.6134889299,7.71207229226,15.9583185398,16.2924964642,18.3757485695,17.6573836633,22.7845518133,14.8931799748,7.8250302187,3.3173813552,4.7881981665,2.87480601466,5.43261437271,2.43533618705,11.3387275912,12.857096501,4.84439789412,7.91960597021,9.62718427803,13.2669209905,14.2621316703,6.66341006999,9.60498625892,25.3723461382,24.3264229461,8.98440953148,9.75145528243,11.6906248998,18.3301092812,21.3082729775,20.2451649811,19.7457318909,18.9692370569,24.3822243219,23.7278144553,8.3902874214,T082
T083,14.573568589,22.1229410035,23.5010485677,29.0856376425,12.5500685749,10.2085075847,22.6575677616,15.7933788334,24.7925034404,29.3744849847,29.1687946795,5.42848671241,27.6531672451,33.9490196186,31.192015293,29.0409051018,25.0265107259,1.83779994039,8.08745492548,6.97058297346,0.0,6.89761217721,5.9927989679,10.2311116313,15.4748928699,6.00678837467,12.5775717701,27.4561678452,30.341352013,34.7776419767,14.1431094044,26.7025405404,21.7467818527,24.4986701024,26.9943124019,32.0737383846,26.9425387201,36.1390488646,13.1376493347,12.9381478862,14.1382247662,12.2489767163,7.61420902269,10.8964044457,7.26670406511,3.71902357588,22.9634621432,3.12601682984,16.104474655,5.90816989968,13.077988486,28.0545272325,28.3120134758,24.6240802087,4.06951720004,34.8871194439,22.4701673875,11.7318774746,6.85652215041,2.99049456287,24.7717959584,11.4325218047,27.1350990889,30.1809445836,17.1890878497,19.6319060892,15.3124358894,15.3853939201,15.3021373951,14.3551805957,13.6022365435,16.6675184628,15.2478318883,19.2031340861,19.2620600464,12.6125102485,12.7435308224,25.1219361526,14.7237537043,20.8261686763,30.6088963156,3.89024806843,33.5995967875,18.7274729605,26.6466550272,21.5777500601,18.9559028999,11.605565604,20.2565707838,3.96756518224,8.81053420288,4.39766731509,11.2925879233,13.7695494855,10.5467026131,9.01379401037,9.51027010348,12.8551958934,13.6688803486,7.45533774193,15.1233103148,19.3816940054,9.6745600784,9.00472777947,9.36976644432,24.6501990783,24.4757203393,28.9552133481,9.0254765211,2.66514869374,5.83263751224,5.02182629825,9.84065166625,2.74316657482,4.96408050328,15.6983215588,17.8381609276,2.26497603396,9.31397492651,7.61526478427,6.36934567037,7.29157281131,1.27632393574,2.81871081076,32.2162069883,31.2887334913,3.74627592101,8.01830128037,18.4034258345,25.1464022003,28.2785750142,27.1289025804,26.5991772488,25.9335301286,31.3133624595,30.5741154997,8.85064657722,T083
T084,19.6525294278,27.4298021519,29.7742635108,35.7305282273,14.7282568785,15.8925985841,28.1807685929,17.5970048468,29.9926150844,35.4297119341,34.1003652203,6.16230232021,33.2682825494,39.6074811365,36.4751660474,34.626438982,29.9691724362,7.00536251043,14.5464642646,12.8598254492,6.89761217721,0.0,5.19815758437,6.48085334465,21.2288853348,5.44106357347,9.1277022634,34.0526053475,36.8672253346,39.8866986399,20.7920060179,31.9679245032,27.9261102386,30.7705843555,32.7773802096,37.7838487282,32.5038040513,40.3392473348,19.7873882388,19.3238364406,20.3161327627,5.35151203718,7.85998397278,8.80484515354,6.40080040209,5.81587293145,28.612482867,3.93249108554,22.5556598425,3.06313843666,16.4400620144,34.2254931796,34.2775453549,30.6716157014,7.57244462678,39.6036031842,28.9501048157,12.3708223431,12.16095552,4.00013846403,31.147673237,6.2292589209,33.5872833813,35.6391440257,22.9638587119,26.0774889674,22.1051566356,21.1289573626,20.4361200533,19.9883923297,19.9448277794,23.1303336205,18.2512416374,24.9739616373,25.2776635107,14.2943728062,18.3307354207,30.1830421948,19.3767645038,26.5858643427,36.4922256934,9.61595039527,39.2806912113,25.1270370887,33.2413997065,26.9038090038,25.6573944053,17.7587271227,26.4281656493,6.88603902319,3.63206511734,6.77725148929,15.251636846,18.1950508744,15.9404861137,13.8051050818,12.3332451968,14.2635894175,15.9130331734,10.720850387,10.9814665902,26.0785024844,11.2644864575,5.62433157136,5.44218396983,31.1552221014,30.4499407563,35.5268749329,2.13065853681,8.71638956182,10.3014347272,11.919287342,15.4991624277,9.63963184534,11.4554523333,17.7469422548,20.2269543267,8.97054120436,10.5875278013,6.56964197903,6.24334870366,5.30015110383,6.46502367419,4.33957660775,38.1145600858,36.7396456107,3.88155575695,6.98029535435,24.5461532602,31.1219800331,33.6173656627,32.9502909311,32.4955238066,31.4080249754,36.956023265,36.4720033138,9.52991394104,T084
T085,14.9649348491,22.7148781478,25.7329538029,32.1495763251,9.53102665096,11.7269492236,23.5716861806,12.443075337,25.2017897965,31.1183341565,29.1754338907,1.28653571898,28.6621799103,34.9845862544,31.6758043638,29.9925639716,25.0748570487,4.70449021663,11.2576862356,9.12204908756,5.9927989679,5.19815758437,0.0,4.38660223691,16.8959031128,0.248281766001,6.59046993528,30.3993470705,33.0726231498,34.9989763527,17.4832619442,27.1901547728,23.8137092727,26.7150509475,28.2820054755,33.2031090574,27.8728176523,35.2122452547,16.5158524267,15.6583862388,16.3761340876,9.28087893374,2.70591772698,4.99860430266,1.49138650246,7.79903975261,24.0734818722,5.22902966903,18.8710723015,7.09301473067,11.3101810818,30.0296710228,29.9023294203,26.4005509408,3.6165590937,34.5891251136,25.1772928295,7.33527352496,8.06054967608,3.98611671518,27.2074041298,11.4263145169,29.7178667508,30.9290027969,18.6028978499,22.3051186762,19.1055384318,16.7912002924,15.7550306036,15.6072010554,16.2018118306,19.446839565,13.0659350989,20.5698795798,21.0589687424,9.1220707041,13.9765725462,25.3322115026,14.5165031397,22.1473413939,32.0370473768,6.35337087975,34.673195679,21.312613276,29.5938609074,22.2047645937,22.332868969,13.8975087486,22.3325555096,8.68631389697,8.77535762129,8.88364619289,10.2809240986,13.2832082592,11.5727471471,9.23713738617,7.20753585446,9.12285662319,10.7170889764,5.80100230479,9.17107312648,22.7352145131,6.0687646687,10.4228754404,10.3975838849,27.3886642525,26.1202397067,31.8169774717,6.67696038348,8.64134881816,5.98812591422,10.0893478239,11.3393601455,8.16726489749,8.57456794034,12.5698441792,15.0376675997,6.9587168,5.40064977488,1.80113849042,9.67029264894,9.49260256356,4.79688940193,5.50060345787,33.6590911797,32.0189321444,2.84141833707,2.25890788798,20.458141792,26.7857522074,28.8616637646,28.4797683868,28.0835307321,26.7385692112,32.3394716038,32.0276332435,4.3833704842,T085
